830549,occ,,,91658,,Dorygnathus banthensis,species,92103,,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,1,individuals,9.518056,48.633057,"SMNS 18880, various postcranial bones including the posterior seven dorsal and three sacral vertebrae with complete pelves, plus most of the elements of the forelimb and both hands","Holzmaden, epsilon II/4, SMNS",,,DE,Baden-Württenburg,Esslingen,based on nearby landmark,seconds,small collection,Coordinates based upon the village of Holzmaden,gp_mid,27.01,39.43,305,DE,,Posidonia Shale,,Lias epsilon II/4,bed,,,,,,,,"Lias (""Schwarzjura"") epsilon II/4 (Unterer Schiefer)",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,good,,snapshot,conservation,,,,,none,,,,taxonomic,survey of museum collection,SMNS,,,,,,Pterosaur collected by B. Hauff Sr (1942),,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,banthensis,,R. Butler,R. Butler,
830555,occ,,,91659,,Dorygnathus banthensis,species,92103,,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,1,individuals,9.525556,48.645557,"SMNS 18969, disarticulated, incomplete skull, with lower jaws; several cervical and dorsal vertebrae; sternum; both scapulocoracoids; both forelimbs and hindlimbs","Ohmden, epsilon II/6b",,,DE,Baden-Württenburg,,based on nearby landmark,seconds,small collection,Coordinates are for the village of Ohmden; no more precise data available,gp_mid,27.01,39.45,305,DE,,Posidonia Shale,,Lias Epsilon II/6b,bed,falcifer,,,,,,,"Lias (""Schwarzjura"") epsilon II/6b (Schieferklotz)",,"""shale""",,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,good,,,conservation,,,,,occasional,,,,taxonomic,survey of museum collection,SMNS,,,,B. Hauff Sr and Jr,1948,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,banthensis,,R. Butler,R. Butler,
830556,occ,,,91660,,n. gen. Campylognathoides n. sp. zitteli,species,353282,,Campylognathoides zitteli,,species,156111,Early Toarcian,,183,182,Padian,2008,30912,Chordata,33815,Reptilia,36322,Pterosauria,38461,Campylognathoididae,38468,Campylognathoides,38469,,,,1,specimens,9.518056,48.633331,"SMNS 9787 (holotype), skull and postcranial skeleton with some stomach contents. ","near Hauff Quarry XXVIII, Holzmaden",,Campylognathoides zitteli holotype site,DE,Baden-Württenburg,Esslingen,based on nearby landmark,minutes,small collection,"Working quarry near Dr B. Hauff's Quarry XXVIII, Holzmaden",gp_mid,27.01,39.43,305,DE,,Posidonia Shale,,Lias Epsilon II/3,bed,tenuicostatum,,,,,,,"Lias (""Schwarzjura"") epsilon II/3 (Fleins)",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,good,,snapshot,conservation,,,,,none,,,Stomach contents preserved,taxonomic,survey of museum collection,SMNS,,,,,1893,Prepared by Hauff. ,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Campylognathoides,n. gen.,,,zitteli,n. sp.,R. Butler,R. Butler,R. Butler
830559,occ,,,91661,,Campylognathoides zitteli,species,353282,,Campylognathoides zitteli,,species,156111,Early Toarcian,,183,182,Padian,2008,30912,Chordata,33815,Reptilia,36322,Pterosauria,38461,Campylognathoididae,38468,Campylognathoides,38469,,,,1,individuals,9.206111,48.490833,"GPIT 24470, right lower jaw",Reutlingen GPIT pterosaur,,,DE,Baden-Württenburg,Reutlingen,based on nearby landmark,seconds,small collection,"""southern area of the Schwabian Alp, probably from the Bailinger-Reutlinger area"" Reutlinger is presumed to be a typo for Reutlingen, and the coordinates of this town are used",gp_mid,26.82,39.23,305,DE,,Posidonia Shale,,Lias Epsilon II/2,bed,tenuicostatum,,,,,,,"Lias (""Schwarzjura"") epsilon II/2? ",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,good,,,,,,,,,,,,taxonomic,survey of museum collection,,,,,,,GPIT: Geologische-paläontologisches Institut und Museum der Universität Tübingen,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Campylognathoides,,,,zitteli,,R. Butler,R. Butler,R. Butler
830565,occ,,,91663,,Dorygnathus banthensis,species,92103,,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,1,specimens,9.571667,48.648609,"SMNS 50806, right humerus","Zell, J. Fischer quarry, epsilon II/5",,,DE,Baden-Württenburg,Zollernalbkreis,based on nearby landmark,seconds,small collection,"Private quarry of Mr J. Fischer, Zell",gp_mid,27.04,39.46,305,DE,,Posidonia Shale,,Lias Epsilon II/5,bed,falcifer,,,,,,,"Lias (""Schwarzjura"") epsilon 2/5 (shale layer in the Unterer Stein)",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,survey of museum collection,SMNS,,,,J. Fischer,1975,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,banthensis,,R. Butler,R. Butler,
830566,occ,,,91664,,Dorygnathus banthensis,species,92103,,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,2,individuals,9.571667,48.648609,"SMNS 50164, skull, lower jaws, both girdles, forelimbs, hindlimbs, numerous vertebrae. SMNS 50914, nearly complete skull and skeleton","Zell, J. Fischer quarry, epsilon II/3",,,DE,Baden-Württenburg,Zollernalbkreis,based on nearby landmark,seconds,small collection,"Private quarry of Mr J. Fischer, Zell",gp_mid,27.04,39.46,305,DE,,Posidonia Shale,,Lias Epsilon II/3,bed,tenuicostatum,,,,,,,"Lias (""Schwarzjura"") epsilon 2/3 (Fleins)",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,good,,snapshot,conservation,,,,,none,,,,taxonomic,survey of museum collection,SMNS,,,,,1974 & 1978,"SMNS 50164 collected by Mr J. Fischer in 1974 and prepared by him in 1975. SMNS 50914, collected by Mr J. Fischer in 1978 and prepared by him. SMNS 50735 discovered June 1978. ",,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,banthensis,,R. Butler,R. Butler,R. Butler
830567,occ,,,91665,,Campylognathoides n. sp. liasicus,species,156110,,Campylognathoides liasicus,,species,156110,Early Toarcian,,183,182,Padian,2008,30912,Chordata,33815,Reptilia,36322,Pterosauria,38461,Campylognathoididae,38468,Campylognathoides,38469,,,,1,individuals,9.285278,48.536388,"GPIT 9533 (holotype), disarticulated limb bones","Wittberg, Metzingen",,Campylognathoides liasicus holotype site ,DE,Baden-Württenburg,,based on nearby landmark,seconds,small collection,"Wittberg, a hill near Metzingen. Coordinates based upon Metzingen. ",gp_mid,26.86,39.29,305,DE,,Posidonia Shale,,Lias Epsilon II/4,bed,,,,,,,,"Lias (""Schwarzjura"") epsilon II/4 (Unterer Schiefer), below the first 'Stinkstein'",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,medium,,,,,,,,,,,,taxonomic,survey of museum collection,,,,,,,GPIT: Geologische-paläontologisches Institut und Museum der Universität Tübingen,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Campylognathoides,,,,liasicus,n. sp.,R. Butler,R. Butler,R. Butler
830570,occ,,,91667,,Dorygnathus banthensis,species,92103,,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,2,individuals,9.525556,48.645557,"SMNS 51826, eight isolated postcranial bones, mostly incomplete; SMNS 51106, scattered skeletal elments, including five anterior teeth and three smaller posterior teeth, both pectoral girdles, humeri, radii, ulnae, fourth metacarpals and first and second wing phalanges, right third wing-phalanx, and an isolated metacarpal","Staatswald Ohmden, Kirschmann quarry, epsilon II/6",,,DE,Baden-Württenburg,,based on nearby landmark,seconds,small collection,Staatswald Ohmden (Ohmden State Forest). Coordinates are for the village of Ohmden. Quarry of P. Kirschmann.,gp_mid,27.01,39.45,305,DE,,Posidonia Shale,,Lias Epsilon II/6,bed,falcifer,,,,,,,"Lias (""Schwarzjura"") epsilon II/6 ",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,occasional,,,,taxonomic,survey of museum collection,SMNS,,,,,1979 & 1981,"SMNS 51106 collected September 1979, prepared by Mr Norbert Adorf at  SMNS during 1979-1980. SMNS 51826 collected March 1981, prepared by Mr Olav Maass at SMNS during 1982",,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,banthensis,,R. Butler,R. Butler,R. Butler
830571,occ,,,91668,,Dorygnathus banthensis,species,92103,,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,1,individuals,9.564722,48.636391,"SMNS 51827, virtually complete articulated skeleton","Aichelberg, A. Fischer quarry ",,,DE,Baden-Württenburg,Zollernalbkreis,based on nearby landmark,seconds,small collection,"Private quarry of Mr A. Fischer, Aichelberg",gp_mid,27.04,39.45,305,DE,,Posidonia Shale,,Lias Epsilon II/4,bed,,,,,,,,"Lias (""Schwarzjura"") epsilon 2/3 (Unterer Schiefer)",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,good,,snapshot,conservation,,,,,none,,,,taxonomic,survey of museum collection,SMNS,,,,A. Fischer,1981,Prepared by Mr Norburt Adorf at SMNS during 1982-83,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,banthensis,,R. Butler,R. Butler,
830572,occ,,,91670,,Campylognathoides liasicus,species,156110,,Campylognathoides liasicus,,species,156110,Early Toarcian,,183,182,Padian,2008,30912,Chordata,33815,Reptilia,36322,Pterosauria,38461,Campylognathoididae,38468,Campylognathoides,38469,,,,1,individuals,9.525556,48.645557,"SMNS 54049, partial postcranial skeleton","Ohmden, Hauser quarry",,,DE,Baden-Württenburg,Esslingen,based on nearby landmark,seconds,small collection,Coordinates based upon the village of Ohmden; Hauser quarry,gp_mid,27.01,39.45,305,DE,,Posidonia Shale,,Lias Epsilon II/4,bed,,,,,,,,"Lias (""Schwarzjura"") epsilon II/4 (Unterer Schiefer)",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,good,,,,,,,,,,,,taxonomic,survey of museum collection,SMNS,,,,,1967,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Campylognathoides,,,,liasicus,,R. Butler,R. Butler,R. Butler
830583,occ,,,91671,,Dorygnathus banthensis,species,92103,,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,2,individuals,9.518056,48.633057,"SMNS 50702, complete skull and postcranial skeleton; SMNS 52999, left pectoral girdle and forelimb, pelvis, right hindlimb, left foot, most of tail, isolated bones","Holzmaden, G. Fischer quarry, epsilon II/1",,,DE,Baden-Württenburg,Esslingen,based on nearby landmark,seconds,small collection,Coordinates based upon the village of Holzmaden; private quarry of Gotthilf Fischer,gp_mid,27.01,39.43,305,DE,,Posidonia Shale,,Lias Epsilon II/1,bed,tenuicostatum,,,,,,,"Lias (""Schwarzjura"") epsilon II/1 (Koblenzer)",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,good,,snapshot,,,,,,none,,,,taxonomic,survey of museum collection,SMNS,,,,,1974 & 1977,"SMNS 50702 prepared by Mr Otto Fischer in 1977. SMNS 52999 collected in 1974, recieved by SMNS in 1983",,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,banthensis,,R. Butler,R. Butler,R. Butler
830584,occ,,,91672,,Dorygnathus banthensis,species,92103,,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,2,individuals,9.518056,48.633057,"SMNS 55886, complete skull and most long bones of the skeleton, disarticulated; SMNS 52998, partial postcranial skeleton","Holzmaden, G. Fischer quarry, epsilon II/4",,,DE,Baden-Württenburg,Esslingen,based on nearby landmark,seconds,small collection,Coordinates based upon the village of Holzmaden; private quarry of Gotthilf Fischer,gp_mid,27.01,39.43,305,DE,,Posidonia Shale,,Lias Epsilon II/4,bed,,,,,,,,"Lias (""Schwarzjura"") epsilon II/4 (Unterer Schiefer)",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,good,,snapshot,conservation,,,,,none,,,,taxonomic,survey of museum collection,SMNS,,,,,1971 & 1987,SMNS 52998 collected no later than 1971. SMNS 55886 collected in 1987 and prepared by Mr Norbert Adorf at SMNS in 1987,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,banthensis,,R. Butler,R. Butler,R. Butler
830585,occ,,,91673,,Dorygnathus banthensis,species,92103,,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,1,individuals,9.525556,48.645557,"SMNS 56255, lower jaws, isolated teeth, cervical vertebra, scapulocoracoids, right humerus, both forearms, pteroid, isolated metacarpal, right fourth metacarpal, several phalanges, claw, both first and second wing-phalanges","Staatswald Ohmden, Kirchmann quarry, epsilon II/4",,Kirschmann,DE,Baden-Württenburg,,based on nearby landmark,seconds,small collection,"""Edge of a wood between Ohmden and Schlierbach."" = Staatswald Ohmden. Coordinates are for the wood between these two villages. Quarry of P. Kirchmann (Kirschmann).",gp_mid,27.01,39.45,305,DE,,Posidonia Shale,,Epsilon II/4,bed,,,,,,,,"Lias (""Schwarzjura"") epsilon II/4 (Unterer Schiefer) = Lias Epsilon 2",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,many,,,,,,"body,adpression",good,,snapshot,,,,,,,,,,taxonomic,"selective quarrying,survey of museum collection",SMNS,,,,Schilpf,1982,"Specimen is a cast of specimen in collection of E. Schilpf, Urbach",,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,banthensis,,R. Butler,R. Butler,
830697,occ,,,91690,,Dorygnathus banthensis,species,92103,,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,1,individuals,9.525556,48.645557,"SMNS 59293, impressions of basioccipital and posterior palatal region, two cervical vertebrae, both humeri, right femur, tibia, fibula, metatarsal","Ohmden, Gonser Quarry",,,DE,Baden-Württenburg,,based on nearby landmark,seconds,small collection,Coordinates are for the village of Ohmden; no more precise data available; private quarry of K. Gonser,gp_mid,27.01,39.45,305,DE,,Posidonia Shale,,Lias Epsilon II/3,bed,tenuicostatum,,,,,,,"Lias (""Schwarzjura"") epsilon II/3 (Fleins)",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,"body,mold/impression",medium,,,,,,,,,,,,taxonomic,survey of museum collection,SMNS,,,,,,"Obtained through Mr Gotthilf Fischer, 1991, and prepared by D. Hagmann in 1993",,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,banthensis,,R. Butler,R. Butler,
830698,occ,,,91691,,Dorygnathus banthensis,species,92103,,Dorygnathus banthensis,,species,92103,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,1,individuals,9.571667,48.648609,"SMNS 59417, crushed bones and bone impressions, as well as traces of soft parts","Zell, K. Gonsor quarry",,,DE,Baden-Württenburg,Zollernalbkreis,based on nearby landmark,seconds,small collection,"Private quarry of Mr K. Gonsor Sr, near the Ohmden-Zell road",gp_mid,27.04,39.46,305,DE,,Posidonia Shale,,Lias Epsilon II/4,bed,,,,,,,,"Lias (""Schwarzjura"") epsilon II/4 (Unterer Schiefer)",,"""shale""",bioturbation,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,"body,mold/impression,soft parts",good,,,,,,,,,,,Skin preserved,taxonomic,survey of museum collection,SMNS,,,,Walter Ludwig,1965,,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,,,,banthensis,,R. Butler,R. Butler,
830699,occ,,,91692,,Dorygnathus ? sp.,genus,38472,,Dorygnathus,,genus,38472,Early Toarcian,,183,182,Padian,2008,30856,Chordata,33815,Reptilia,36322,Pterosauria,38461,Rhamphorhynchidae,38470,Dorygnathus,38472,,,,1,individuals,9.525556,48.645557,"SMNS 80439, two small slabs containing a femur and a broken tibia-fibula","Ohmden, Kromer Quarry",,,DE,Baden-Württenburg,,based on nearby landmark,seconds,small collection,Coordinates are for the village of Ohmden; no more precise data available; shale quarry of Mr K. Kromer,gp_mid,27.01,39.45,305,DE,,Posidonia Shale,,Lias Epsilon II/12,bed,falcifer,,,,,,,"Lias (""Schwarzjura"") epsilon II/12 (upper part of the 'Schlacken')",,"""shale""",black,,,Y,,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,taxonomic,survey of museum collection,SMNS,,,,,1985,Discovered by Mr Norbert Adorf of SMNS in the process of preparing a crossopterygian specimen in the same slab,,marine,,actively mobile,volant,,piscivore,,,,hydroxyapatite,,,,Dorygnathus,?,,,sp.,,R. Butler,R. Butler,R. Butler
830700,occ,22262,,91693,,Pterosauria indet.,unranked clade,156251,,Pterosauria,,unranked clade,38461,Sinemurian,Aalenian,199.3,170.3,Padian,2008,30912,Chordata,33815,Reptilia,36322,Pterosauria,38461,,,,,,,,1,specimens,80.099998,18.783333,"GSI 17868, radius and ulna, wing metacarpal, first wing-phalanx and a clawed toe. ""Dermal armour"" also reported - may represent fish remains (Padian 2008)",Chitur pterosaur,,,IN,Andhra Pradesh,,stated in text,minutes,small collection,Specimen found as a loose weathered block with other limestone boulders in the stream section a mile south-east of Chitur. ,gp_mid,45.87,-27.81,501,IN,,Kota,,,group of beds,,,,,,,,"Level within Kota Formation is uncertain\r\n\r\n""On the basis of fishes, the Kota Formation has long been considered to be of Liassic age (King 1881; Robinson 1970). However, several workers noticed the similarity of Kota fishes with the European Toarcian fishes (Schaeffer and Patterson 1984). Patterson and Owen (1991) suggested that the major marine transgression during the Toarcian might have been instrumental for the invasion of the European Liassic fishes in the circumtethyean continents including parts of Indian subcontinent. Recovery of Darwinula, an early Middle Jurassic ostracod, led Govindan (1975) to suggest a Middle Jurassic age for the Kota Formation. Analysing the faunas of the underlying Dharmaram Formation and of the lower and upper units of the Kota Formation and comparing them with faunas from coeval horizons, Bandyopadhyay and Roychowdhury (1996) and Bandyopadhyay and Sengupta (2006) suggested that the Lower Kota Formation has an age ranging from Sinemurian to Pliensbachian, while the age of the upper Kota is Toarcian and may even be extended to Middle Jurassic (?Aalenian)."" (Bandyopadhyay et al. 2010: Palaeontology 53: 533-569)",,"""limestone""",,,,Y,,,,,,terrestrial indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,field collection,GSI,,,,Rao & Shah,1959-60,"GSI: Geological Survey of India, Delhi",,marine,,actively mobile,volant,,piscivore,,,active flyers (Padian 1983) and mostly piscivorous (Wang and Zhou 2006),hydroxyapatite,,,,Pterosauria,,,,indet.,,R. Butler,R. Butler,
